(конверсы обувь)|18923355|no|common||elasticsearch|--context-brand="конверсы" --context-subject="кеды" --max-product=35000 --query="конверсы обувь"|presets/bucket_331|preset=18923355|()
(грипсы велосипед)|18938233|no|common||elasticsearch|--context-subject="грипсы" --max-product=35000 --query="грипсы велосипед"|presets/bucket_386|preset=18938233|()
(кроссовки женские naik)|18954155|no|common||elasticsearch|--context-subject="кроссовки" --max-product=35000 --query="кроссовки женские naik"|presets/bucket_139|preset=18954155|()
(кофе растворимый сублимированный нескафе)|18970602|no|common||elasticsearch|--context-subject="кофе растворимый" --max-product=35000 --query="кофе растворимый сублимированный нескафе"|presets/bucket_692|preset=18970602|()
(жидкое мыло для рук 5 литров)|18973678|no|common||elasticsearch|--context-subject="жидкое мыло" --max-product=35000 --query="жидкое мыло для рук 5 литров"|presets/bucket_486|preset=18973678|()
(конфеты им крупской)|200004895|no|common||elasticsearch|--context-subject="конфеты" --max-product=35000 --query="конфеты им крупской"|presets/bucket_451|preset=200004895|()
(самокаты самокаты)|19014112|no|common||elasticsearch|--context-subject="самокат" --max-product=35000 --query="самокаты самокаты"|presets/bucket_386|preset=19014112|()
(сумочки кросс боди женские)|19017530|no|common||elasticsearch|--context-subject="боди" --max-product=15000 --query="сумочки кросс боди женские"|presets/bucket_425|preset=19017530|()
(сумка женская cross body)|19019418|no|common||elasticsearch|--max-product=35000 --query="сумка женская cross body"|presets/bucket_425|preset=19019418|()
(матрас 1.5 спальный)|19023581|no|common||elasticsearch|--max-product=35000 --query="матрас 1.5 спальный"|presets/bucket_529|preset=19023581|()
(нано стикеры)|200005143|no|common||elasticsearch|--context-subject="наклейки для творчества" --max-product=35000 --query="нано стикеры"|presets/bucket_454|preset=200005143|()
(гель для стиоки)|19104044|no|common||elasticsearch|--context-subject="гель для стирки" --max-product=35000 --query="гель для стиоки"|presets/bucket_303|preset=19104044|()
(термостакан для кофе)|200005164|no|common||elasticsearch|--max-product=35000 --query="термостакан для кофе"|presets/bucket_451|preset=200005164|()
(стакан 0,5)|19115733|no|common||elasticsearch|--context-subject="стакан" --max-product=35000 --query="стакан 0,5"|presets/bucket_633|preset=19115733|()
(таблетки для посудомойки finish)|19118265|no|common||elasticsearch|--max-product=35000 --query="таблетки для посудомойки finish"|presets/bucket_365|preset=19118265|()
(микроволновая печь свч)|19149174|no|common||elasticsearch|--max-product=35000 --query="микроволновая печь свч"|presets/bucket_433|preset=19149174|()
(компьютер пк)|10069424|no|common||elasticsearch|--context-subject="компьютер" --query="персональный компьютер"|presets/bucket_372|preset=10069424|()
(чехол на пульт sony)|19120111|no|common||elasticsearch|--context-brand="sony" --context-subject="чехол для пульта" --max-product=35000 --query="чехол на пульт sony"|presets/bucket_92|preset=19120111|()
(пальто зимнее пуховое женское)|19181305|no|common||elasticsearch|--context-subject="пальто" --max-product=35000 --query="пальто зимнее пуховое женское"|presets/bucket_502|preset=19181305|()
(матрас на детскую кроватку)|19183341|no|common||elasticsearch|--context-subject="матрасы детские" --max-product=35000 --query="матрас на детскую кроватку"|presets/bucket_212|preset=19183341|()
(резина на машину)|19188615|no|common||elasticsearch|--max-product=35000 --query="резина на машину"|presets/bucket_339|preset=19188615|()
(подогрев для бассейна)|19192153|no|common||elasticsearch|--context-subject="водонагреватели для бассейнов" --max-product=35000 --query="подогрев для бассейна"|presets/bucket_481|preset=19192153|()
(dvi-d hdmi)|200005118|no|common||elasticsearch|--max-product=35000 --query="dvi-d hdmi"|presets/bucket_454|preset=200005118|()
(кольцо 18 см)|200005019|no|common||elasticsearch|--context-subject="кольцо" --max-product=35000 --query="кольцо 18 см"|presets/bucket_451|preset=200005019|()
(brush baby паста)|19216729|no|common||elasticsearch|--context-brand="brush baby" --max-product=35000 --query="brush baby паста"|presets/bucket_180|preset=19216729|()
